id,name,score,skinData,assitData,glyphsData,icon,winCount,rate,realScore
4828,莉亚克里斯,2116,3,106001;2,10102;10303;10404;20102;20207;20302;20406;40105;40204;40304;40406,13,1,49,1916
4829,贝基伯特,2172,2,106001;2,10207;10303;10404;20102;20307;20402;40106;40204;40306;40406,7,2,22,1972
4830,萨佩蒂,2138,4,106001;2,10305;10403;20103;20301;20407;40107;40207;40305;40407,8,3,35,1938
4831,雅典艾咪,2164,1,106001;2,10103;10203;10405;20104;20204;20305;40104;40203;40405,3,3,24,1964
4832,黛比夏洛特,2106,5,106001;2,10104;10203;10306;10401;20103;20203;20303;20404;40104;40205;40304;40405,16,2,30,1906
4833,卡休斯敦,2118,4,106001;2,10104;10203;10401;20104;20206;20402;40102;40205;40406,12,0,32,1918
4834,菲丽米尔恩,2164,2,106001;2,10103;10207;10302;10406;20105;20204;20307;20404;40104;40407,10,2,38,1964
4835,布蓝尤金,2161,3,106001;2,10105;10204;10305;10403;20103;20307;20407;40103;40301;40406,5,1,28,1961
4836,维亚伊凡,2142,4,106001;2,10104;10207;10306;10405;20107;20201;20302;20407;40102;40201;40301;40405,14,1,32,1942
4837,科特赫德森,2178,3,110001;1,10206;10304;10402;20105;20203;20306;20402;40104;40204;40301;40405,16,0,20,1978
4838,康斯胡德,2145,5,110001;1,10107;10301;10401;20106;20204;20301;20404;40103;40203;40302;40406,14,0,40,1945
4839,瑞拉蒙德,2169,3,110001;1,10101;10303;10404;20207;20404;40107;40207;40305;40407,2,1,38,1969
4840,詹妮贝亚特,2174,4,110001;1,10104;10207;10303;10405;20102;20201;20303;20407;40105;40207;40301;40406,10,3,40,1974
4841,T梅利莎,2173,3,110001;1,10105;10205;10307;10401;20104;20205;20305;40105;40203;40305;40405,16,1,32,1973
4842,塞丽科瑞恩,2114,2,110001;1,10105;10202;10302;10406;20106;20201;20302;20401;40103;40206;40304;40405,6,2,24,1914
4843,莱德菲利普,2188,5,110001;1,10106;10205;10303;10406;20104;20307;40104;40202;40305;40407,12,1,47,1988
4844,塞琳南茜,2166,4,110001;1,10106;10202;10302;10401;20103;20204;20301;20406;40103;40207;40304;40407,6,0,43,1966
4845,维丝艾萨克,2149,3,110001;1,10107;10201;10407;20102;20207;20306;40106;40207;40303;40406,9,3,45,1949
4846,盖贾斯帕,2157,5,110001;1,10206;10301;10407;20105;20205;20305;20407;40102;40205;40304;40406,16,2,24,1957
4847,芬妮斯宾塞,2130,3,110001;1,10107;10206;10302;10403;20103;20204;20401;40104;40204;40406,10,3,27,1930
4848,萨妮米莉,2186,1,110001;1,10107;10207;10404;20102;20201;20305;20406;40104;40207;40407,15,1,38,1986
4849,莎拉杰克,2132,1,110001;1,10106;10206;10305;10405;20101;20204;20306;20402;40105;40202;40302;40407,18,3,29,1932
4850,狮子佩皮斯,2168,1,110001;1,10105;10205;10304;10407;20102;20201;20305;20403;40107;40207;40303;40407,2,0,37,1968
4851,伦达杜威,2195,4,110001;1,10206;10303;10407;20102;20204;20401;40104;40201;40307;40407,4,3,29,1995
4852,卡米阿尔娃,2145,5,110001;1,10103;10207;10305;10401;20105;20207;20304;20401;40107;40201;40303;40406,10,0,31,1945
4853,林恩卡特,2101,3,110001;1,10107;10204;10307;20101;20206;20307;20407;40101;40207;40306;40403,8,0,45,1901
4854,里尔汤姆森,2127,3,110001;1,10307;10404;20204;20306;40105;40201;40307;40407,5,0,42,1927
4855,林恩奥斯卡,2146,3,110001;1,10106;10207;10306;10403;20102;20207;20302;20401;40103;40207;40307;40405,17,1,21,1946
4856,莉莲沃德,2177,5,110001;1,10102;10306;10402;20104;20205;20402;40103;40205;40302;40407,17,3,48,1977
4857,爱莎霍布森,2100,1,110001;1,10107;10402;20104;20201;20304;20405;40105;40301;40405,3,0,40,1900
4858,格拉丹尼斯,2141,5,110001;1,10106;10203;10306;10404;20103;20202;20305;20406;40104;40201;40306;40407,7,1,36,1941
4859,贝基戴维,2100,4,110001;1,10101;10204;10305;10404;20107;20205;40101;40206;40301;40405,5,2,48,1900
4860,伊迪莉娜,2160,1,110001;1,10102;10207;10305;10402;20103;20202;20304;20403;40205;40302;40406,18,3,34,1960
4861,瑞丝鲍曼,2105,3,110001;1,10106;10206;10306;10402;20104;20201;20306;20406;40107;40204;40303;40405,14,2,28,1905
4862,柏莎雅各布,2104,2,110001;1,10104;10203;10303;10407;20104;20207;20304;20403;40206;40304;40405,5,1,21,1904
4863,凯琳伯纳尔,2154,4,110001;1,10106;10202;10305;10404;20103;20201;20301;20405;40405,4,0,34,1954
4864,塔哈里,2111,4,110001;1,10106;10207;10303;10402;20105;20207;20306;20401;40105;40304;40406,7,2,21,1911
4865,狮子曼迪,2112,3,110001;1,10201;10301;10405;20102;20207;20307;20401;40106;40204;40302;40406,15,0,48,1912
4866,尼乔治,2100,4,110001;1,10102;10201;10305;20103;20206;20305;40105;40203;40305;40406,6,0,33,1900
4867,康斯夏普,2156,2,110001;1,10107;10204;10406;20306;20403;40103;40204;40306;40407,2,3,35,1956
4868,桑迪陶丽思,2141,4,110001;1,10105;10205;10401;20105;20203;20303;20401;40106;40202;40405,6,2,42,1941
4869,紸锭李科克,2148,1,110001;1,10102;10206;10305;10405;20207;20304;40104;40206;40303;40407,6,3,28,1948
4870,埃莉莉迪娅,2143,3,110001;1,10102;10207;10301;20104;20202;20305;20407;40104;40205;40306;40407,18,3,29,1943
4871,贝琳克里斯,2116,4,110001;1,10104;10205;10306;10405;20105;20405;40104;40202;40303;40407,5,2,42,1916
4872,柯拉沃伦,2105,4,110001;1,10107;10203;10303;10407;20101;20206;20302;20407;40101;40201;40307;40407,16,3,38,1905
4873,奥莉伊迪萨,2123,4,110001;1,10107;10207;10304;10404;20103;20203;20302;20403;40107;40201;40406,2,0,25,1923
4874,塔茜姬恩,2182,2,110001;1,10107;10204;10306;10404;20105;20202;20306;20405;40107;40303;40407,11,3,43,1982
4875,艾莉贝西,2154,2,110001;1,10101;10204;10306;10406;20105;20205;20405;40106;40305;40407,9,2,23,1954
4876,瑞丝艾略特,2178,4,110001;1,10207;10304;10401;20107;20206;20304;20406;40102;40202;40303;40406,14,0,38,1978
4877,L希亚,2152,2,110001;1,10106;10201;10305;10401;20205;20302;20401;40104;40304;40406,3,2,23,1952
4878,德卡詹妮,2124,2,110001;1,10105;10206;10301;10407;20106;20206;20301;20407;40106;40201;40304;40406,4,0,25,1924
4879,路丝堂娜,2145,1,110001;1,10104;10206;10306;10403;20104;20206;20401;40204;40304;40406,15,0,28,1945
4880,凯丽丁尼生,2188,3,110001;1,10102;10402;20105;20201;20305;20405;40105;40205;40307;40407,6,3,33,1988
4881,卡特玛丽,2193,2,110001;1,10103;10205;10302;10406;20101;20203;20301;20406;40107;40205;40306;40405,9,3,45,1993
4882,凯茜海伦娜,2186,4,110001;1,10102;10207;10403;20102;20204;20301;40104;40204;40304;40406,6,1,24,1986
4883,X梅米,2121,4,110001;1,10105;10203;10302;10403;20106;20203;20301;20403;40101;40204;40302;40405,5,2,28,1921
4884,洛克奥琳娜,2165,1,110001;1,10101;10204;10303;10405;20102;20205;20303;20404;40107;40202;40307;40405,16,0,23,1965
4885,曼达罗斯金,2186,5,110001;1,10104;10207;10306;10404;20103;20202;20301;20401;40107;40205;40303;40407,17,2,37,1986
4886,玛加登,2106,2,110001;1,10101;10201;10404;20103;20205;20307;20407;40204;40303;40407,16,0,40,1906
4887,朱恩杰克,2150,2,110001;1,10104;10206;10305;10403;20202;20306;20407;40107;40204;40301;40406,18,0,37,1950
4888,艾玛哈里曼,2170,2,110001;1,10106;10201;10307;10407;20205;20305;20401;40101;40205;40306;40407,15,2,21,1970
4889,安贝韦尔斯,2100,4,110001;1,10105;10201;10303;10404;20102;20203;20407;40104;40206;40304;40407,18,3,42,1900
4890,乔伊乔安娜,2106,2,110001;1,10106;10205;10301;10406;20104;20205;20404;40102;40205;40301;40407,7,2,46,1906
4891,巨蟹普里策,2116,2,110001;1,10105;10306;10402;20103;20203;20305;20402;40104;40206;40301;40407,16,0,46,1916
4892,米歇达芙妮,2100,1,110001;1,10105;10402;20106;20203;20401;40106;40203;40406,9,3,26,1900
4893,米娜佩恩,2136,2,110001;1,10104;10206;10302;10404;20204;20303;20402;40101;40206;40405,12,0,31,1936
4894,I夏洛特,2161,1,110001;1,10103;10203;10304;10404;20104;20302;20401;40103;40203;40307;40405,11,0,42,1961
4895,朱蒂塞尔玛,2138,5,110001;1,10102;10204;10305;10405;20101;20207;20304;20402;40103;40204;40301;40407,17,2,31,1938
4896,克劳緈幅,2152,5,110001;1,10103;10307;10404;20107;20207;20304;40106;40201;40304;40407,4,2,48,1952
4897,T-贝琪,2114,1,110001;1,10102;10307;10402;20103;20202;20307;20405;40105;40205;40307;40407,2,1,32,1914
4898,阿娜乔纳森,2155,1,110001;1,10103;10303;10404;20107;20205;20304;20406;40104;40207;40407,1,2,39,1955
4899,处女劳里,2150,4,110001;1,10101;10203;10303;10406;20105;20207;20306;20403;40107;40205;40306;40404,1,1,30,1950
4900,凯丽范,2150,5,110001;1,10101;10304;20104;20204;20304;20402;40202;40306;40405,2,0,26,1950
4901,卡米邓洛普,2120,3,110001;1,10101;10207;10407;20104;20201;20305;20402;40106;40207;40304;40407,5,3,37,1920
4902,梅劳埃德,2148,4,110001;1,10105;10204;10303;20103;20202;20305;20402;40106;40204;40407,4,2,35,1948
4903,梅瑞莎拉,2102,2,110001;1,10107;10205;10303;10404;20105;20305;20405;40102;40205;40304;40405,12,2,46,1902
4904,莫琳格兰特,2145,3,110001;1,10106;10201;10302;10407;20201;20303;20402;40106;40201;40303;40405,1,0,40,1945
4905,艾莉凯西,2142,4,110001;1,10103;10206;10305;10404;20105;20306;40101;40306;40406,11,1,34,1942
4906,尔达雪丽,2117,3,110001;1,10107;10301;10401;20104;20204;20304;20405;40106;40206;40301;40406,16,1,28,1917
4907,乔茜h,2141,2,110001;1,10105;10202;10302;10402;20102;20203;20307;20402;40101;40203;40301;40405,16,2,34,1941
4908,帕梅尤尔,2105,1,110001;1,10102;10204;10306;10407;20106;20207;20302;20402;40106;40205;40305;40404,11,3,47,1905
4909,瑞丝迈卡,2177,4,110001;1,10101;10202;10301;10406;20103;20205;20307;20406;40106;40202;40407,7,3,29,1977
4910,艾米乔迪,2199,4,110001;1,10103;10207;10303;20103;20204;20305;20401;40105;40204;40304;40407,13,2,36,1999
4911,爱得塔玛拉,2101,5,110001;1,10201;10405;20107;20207;20303;20406;40102;40202;40405,6,1,23,1901
4912,E鲁道夫,2194,3,110001;1,10106;10205;10303;10404;20103;20203;20303;20401;40103;40203;40307;40407,13,1,42,1994
4913,艾琳尼基塔,2122,1,110001;1,10103;10201;10301;10402;20103;20302;20402;40107;40206;40304;40405,1,1,20,1922
4914,卡洛史文朋,2132,3,110001;1,10101;10205;10305;10402;20203;20302;40207;40306;40405,5,0,21,1932
4915,J温蒂,2128,1,110001;1,10106;10201;10404;20107;20304;20405;40107;40205;40307;40406,8,2,38,1928
4916,昆蒂悉尼,2183,3,110001;1,10101;10205;10306;10407;20101;20204;20302;20406;40102;40207;40307;40405,15,0,38,1983
4917,瑞娜芬克,2166,4,110001;1,10204;10306;10402;20106;20205;20302;20402;40105;40203;40301;40407,8,2,23,1966
4918,克劳巴里,2124,3,110001;1,10102;10204;10306;20102;20206;20302;20404;40103;40207;40306;40407,1,0,28,1924
4919,柏塔凯尔文,2152,4,110001;1,10106;10207;10407;20101;20204;20306;20403;40106;40202;40305;40407,7,0,37,1952
4920,萨妮丽莎,2183,4,110001;1,10106;10207;10306;10406;20101;20404;40102;40202;40307;40406,14,2,25,1983
4921,吉莉弗劳尔,2104,1,110001;1,10103;10307;10406;20105;20301;20404;40102;40205;40302;40406,10,0,47,1904
4922,詹妮乔伊斯,2157,5,110001;1,10107;10202;10404;20106;20207;20304;20407;40206;40407,8,0,29,1957
4923,艾丽达茜,2191,4,110001;1,10106;10205;10304;10403;20205;20303;40104;40201;40302;40405,17,2,45,1991
4924,梅米艾伯特,2131,3,110001;1,10102;10401;20104;20205;20305;20406;40103;40207;40301;40407,17,1,39,1931
4925,弗雷伊迪,2141,2,110001;1,10104;10206;10407;20102;20302;20402;40105;40207;40305;40406,6,3,48,1941
4926,多琳拉金,2119,2,110001;1,10105;10202;10305;10406;20103;20207;20306;20405;40107;40202;40302;40406,15,2,39,1919
4927,娜亨利,2159,2,110001;1,10104;10203;10307;10406;20105;20202;20305;20406;40103;40202;40304;40405,2,2,41,1959
4928,爱得霍恩比,2192,1,110001;1,10105;10201;10307;10403;20106;20301;20407;40104;40204;40305;40407,17,1,30,1992
4929,简妮伯莎,2161,3,110001;1,10104;10206;10302;10401;20202;20301;20404;40102;40204;40301;40406,3,2,32,1961
4930,珀尔罗吉尔,2153,2,110001;1,10205;10303;10403;20103;20202;20405;40106;40203;40405,13,2,38,1953
4931,玛格贝内特,2196,5,110001;1,10207;10303;10407;20204;20307;20407;40104;40204;40304;40407,3,0,37,1996
4932,曼达加布里,2117,4,110001;1,10105;10204;10302;10407;20103;20201;20306;20405;40107;40204;40304;40405,16,1,33,1917
4933,特莉索罗,2174,3,110001;1,10105;10204;10305;10407;20101;20202;20305;20402;40104;40203;40303;40406,8,0,32,1974
4934,莉亚马杰里,2167,2,110001;1,10107;10204;10302;10403;20105;20204;20307;20402;40103;40203;40301;40405,7,0,40,1967
4935,杰卡丹聂耳,2149,4,110001;1,10106;10201;10307;10404;20105;20207;20301;20407;40204;40303;40406,17,0,24,1949
4936,利亚-e,2190,5,110001;1,10103;10201;10401;20105;20206;20303;40106;40302;40407,11,1,46,1990
4937,爱斯卡丽,2142,1,110001;1,10104;10206;10304;20102;20206;20302;20403;40204;40301;40405,9,1,29,1942
4938,辛迪e,2180,4,110001;1,10207;10307;10404;20107;20302;20404;40107;40203;40302;40407,4,2,23,1980
4939,V艾迪生,2111,5,110001;1,10107;10206;10303;10404;20101;20207;20307;20407;40103;40302;40407,13,2,49,1911
4940,布鲁劳埃德,2159,3,110001;1,10102;10201;10402;20107;20201;20306;20407;40107;40202;40301;40407,18,2,43,1959
4941,奥帕莉迪娅,2147,1,110001;1,10104;10206;10304;20107;20201;20304;20405;40104;40305;40407,17,2,24,1947
4942,阿比多恩,2163,1,107001;1,10105;10205;10306;20107;20204;20307;20402;40102;40204;40304;40405,5,2,23,1963
4943,艾莉-u,2136,4,107001;1,10402;20104;20205;20303;20407;40107;40202;40306;40405,15,3,42,1936
4944,处女卡洛儿,2115,1,107001;1,10106;10204;10304;10401;20104;20202;20305;20405;40105;40206;40306;40407,12,3,47,1915
4945,K米兰达,2143,1,107001;1,10107;10206;10402;20101;20205;20303;20404;40106;40301;40405,17,3,33,1943
4946,维亚-d,2185,4,107001;1,10103;10207;10302;10405;20104;20206;20304;20402;40107;40202;40301;40405,13,2,35,1985
4947,坦斯朱利安,2150,5,107001;1,10206;10307;10407;20104;20203;20306;20404;40104;40204;40303;40405,11,2,22,1950
4948,基塔埃拉,2116,1,107001;1,10105;10202;10307;10407;20102;40102;40204;40405,6,1,35,1916
4949,玛兰姆,2147,1,107001;1,10105;10203;10304;10402;20102;20202;20302;20406;40101;40206;40301;40407,12,1,28,1947
4950,薇安瓦伦丁,2151,4,107001;1,10105;10206;10305;10405;20104;20204;20301;20406;40107;40201;40305;40407,18,3,20,1951
4951,V康纳,2120,1,107001;1,10106;10207;10302;10402;20107;20301;20404;40107;40206;40303;40407,5,0,20,1920
4952,坦斯斯梯尔,2109,4,107001;1,10303;10405;20102;20201;20303;20402;40105;40206;40304;40405,11,3,31,1909
4953,萨妮迪福,2116,1,107001;1,10107;10207;10303;10401;20105;20205;20307;20406;40104;40206;40303;40402,7,2,23,1916
4954,緈幅骚塞,2120,5,107001;1,10102;10202;10307;20103;20207;20304;20405;40101;40203;40301;40405,12,0,41,1920
4955,爱拉多利,2101,2,107001;1,10102;10204;10301;10401;20106;20202;20303;20403;40106;40202;40303;40406,3,1,49,1901
4956,蕾西伦纳德,2196,4,107001;1,10107;10206;10304;10403;20205;20302;40106;40204;40307;40406,8,1,25,1996
4957,艾丝劳森,2117,2,107001;1,10105;10207;10306;10406;20104;20203;20304;20406;40106;40205;40305,7,0,20,1917
4958,雪丽沙琳,2141,2,107001;1,10101;10206;10303;10403;20103;20201;20402;40105;40204;40304;40405,4,1,24,1941
4959,简妮邦妮,2184,3,107001;1,10106;10203;10306;10405;20102;20201;20302;40106;40206;40305;40405,18,3,43,1984
4960,普里怀阿特,2147,2,107001;1,10103;10202;10301;10407;20101;20205;20307;20403;40102;40204;40406,4,2,31,1947
4961,基塔尤尔,2190,3,107001;1,10105;10204;10307;20105;20205;20301;20407;40104;40205;40307;40406,6,0,29,1990
4962,琪劳,2164,3,107001;1,10105;10204;10301;10401;20101;20202;20307;20402;40102;40207;40305;40405,5,2,25,1964
4963,苏拉桑迪,2128,3,107001;1,10102;10206;10305;10402;20207;20306;40101;40203;40302;40405,1,3,43,1928
4964,芬妮奥康纳,2138,4,107001;1,10102;10207;10302;10404;20104;20207;20303;20404;40106;40202;40307;40406,8,0,20,1938
4965,布莱迪福,2133,5,107001;1,10103;10201;10302;10407;20204;20302;20401;40207;40304;40405,12,0,26,1933
4966,Q-海蒂,2177,3,107001;1,10101;10207;10306;10403;20104;20202;20301;20402;40107;40203;40302;40407,17,2,48,1977
4967,赫柏拉曼,2125,5,107001;1,10103;10203;10304;10402;20107;20204;20305;20402;40106;40206;40307;40407,17,3,33,1925
4968,H乔尔,2174,4,107001;1,10106;10305;10404;20102;20303;20401;40106;40206;40305;40406,15,1,35,1974
4969,U-加拉赫,2122,1,107001;1,10101;10207;10304;10406;20104;20205;20307;20407;40101;40405,4,1,31,1922
4970,蜜拉罗吉尔,2154,4,107001;1,10106;10206;10301;10406;20104;20206;20401;40106;40204;40407,11,2,46,1954
4971,瑞丝布鲁诺,2176,4,107001;1,10107;10206;10406;20101;20205;20305;20407;40106;40204;40305;40404,2,2,42,1976
4972,莉娜格兰汉,2166,2,107001;1,10307;20107;20203;20301;40102;40204;40307;40405,9,3,32,1966
4973,雅典丽莎,2154,2,107001;1,10102;10306;10402;20204;20302;20405;40105;40201;40305;40407,1,0,24,1954
4974,U-查理,2189,4,107001;1,10103;10207;10404;20107;20205;20305;20403;40101;40207;40301;40405,17,0,43,1989
4975,纳斯蒂凡妮,2123,5,107001;1,10106;10303;10401;20105;20202;20407;40306;40405,11,3,31,1923
4976,薇s,2147,3,107001;1,10103;10203;10303;10406;20105;20406;40103;40203;40307;40407,18,3,31,1947
4977,简妮凯瑟琳,2107,1,107001;1,10107;10207;10302;20104;20206;20407;40101;40202;40303;40405,17,0,26,1907
4978,卡瑞贝洛克,2101,1,107001;1,10105;10202;10305;10402;20101;20206;20301;20403;40101;40206;40301;40405,9,0,48,1901
4979,亚特伊迪丝,2100,2,107001;1,10307;10401;20107;20205;20302;40102;40206;40304;40405,6,1,36,1900
4980,迪娅艾萨克,2189,3,107001;1,10101;10301;10406;20103;20202;20306;20401;40101;40202;40307;40407,6,1,29,1989
4981,天平西蒙,2136,5,107001;1,10105;10202;10305;10404;20107;20205;20301;40101;40203;40304;40406,10,1,31,1936
4982,尼娜r,2161,2,107001;1,10101;10207;10303;20104;20302;20402;40101;40301;40407,16,2,33,1961
4983,玛丽尼娜,2131,2,107001;1,10105;10203;10307;10405;20103;20204;20306;20401;40101;40302;40405,16,3,30,1931
4984,斯蒂罗杰,2166,1,107001;1,10104;10207;10305;10407;20101;20203;20307;20402;40107;40201;40306;40406,7,1,45,1966
4985,凯茜马尔茨,2135,4,107001;1,10102;10205;10305;10404;20103;20202;20305;40102;40201;40305;40407,8,0,38,1935
4986,摩羯特纳,2132,3,107001;1,10106;10202;10303;10402;20101;20205;20301;20402;40107;40203;40406,16,1,26,1932
4987,弗郎萨拉,2107,5,107001;1,10104;10202;10306;10407;20107;20207;20306;20405;40104;40207;40304,3,0,29,1907
4988,塞西琼,2188,2,107001;1,10103;10204;10305;10404;20102;20207;20302;20404;40101;40207;40301;40407,14,2,31,1988
4989,凯瑟杰克逊,2200,3,107001;1,10104;10202;10307;10405;20101;20205;20406;40101;40206;40305;40407,11,2,41,2000
4990,菲丽弗里达,2111,4,107001;1,10104;10304;20105;20206;20301;20402;40105;40201;40302;40407,3,3,34,1911
4991,克莱罗赛蒂,2103,4,107001;1,10107;10204;10405;20104;20301;20407;40106;40205;40304;40406,13,0,45,1903
4992,凯瑟赫蒂,2184,1,107001;1,10107;10204;10301;10407;20107;20307;20403;40107;40207;40303;40403,11,0,48,1984
4993,萨布莫琳,2123,4,107001;1,10101;10203;10305;10407;20104;20205;20303;20406;40105;40202;40304;40405,7,3,42,1923
4994,埃莉斯蒂尔,2195,1,107001;1,10105;10207;10306;10404;20102;20202;20304;20402;40102;40202;40305;40405,10,2,20,1995
4995,瑞娜丹,2113,1,107001;1,10107;10206;10305;10405;20102;20202;20305;40106;40205;40305;40407,14,0,45,1913
4996,J布鲁克,2135,4,107001;1,10104;10202;10306;10405;20105;20206;20307;20403;40101;40206;40406,2,2,41,1935
4997,爱玛爱得拉,2150,1,107001;1,10105;10205;10307;20201;20405;40103;40201;40306;40407,3,0,41,1950
4998,阿德贝丝,2178,2,107001;1,10107;10305;10403;20105;20303;20407;40102;40205;40302;40405,5,3,23,1978
4999,玛米帕克,2185,1,107001;1,10104;10302;10401;20107;20204;20306;40102;40202;40301;40405,6,2,27,1985
5000,康妮曼迪,2195,3,107001;1,10106;10204;10303;10401;20202;20304;20404;40103;40203;40303;40405,9,3,38,1995
5001,凯罗﹏自己,2137,2,107001;1,10101;10202;10306;10401;20103;20204;20401;40104;40202;40306;40406,15,3,40,1937
5002,林恩哈尔,2186,5,107001;1,10105;10404;20101;20201;20307;20406;40105;40206;40306;40405,15,2,20,1986
5003,伊薇拉姆,2153,4,107001;1,10103;10203;10401;20106;20202;20301;20407;40102;40202;40302;40406,10,0,31,1953
5004,V--q,2195,2,107001;1,10105;10203;20104;20203;20301;20407;40106;40207;40307;40405,11,2,28,1995
5005,伊薇伊温妮,2189,5,107001;1,10107;10204;10303;10405;20107;20201;20301;20403;40107;40202;40305;40406,2,0,23,1989
5006,H乔斯林,2135,2,107001;1,10103;10203;10307;10405;20107;20207;20302;20401;40106;40203;40304;40407,16,1,29,1935
